GISJOIN,year,month,dayl,srad,tmax,tmin,vap_pres,prcp,CTY_NAME,State,Region,Division
G48231,2015,Jan,36288.03226,255.1741935,11.87096774,0.177419355,634.8387097,108,Hunt,Texas,South Region,West South Central Division
G48233,2015,Jan,35530,268.9032258,9.209677419,-3.887096774,486.4516129,36,Hutchinson,Texas,South Region,West South Central Division
G48235,2015,Jan,36756.19355,274.7870968,11.70967742,-1.387096774,565.1612903,49,Irion,Texas,South Region,West South Central Division
G48237,2015,Jan,36254.58065,255.0709677,11.27419355,-1.016129032,584.516129,53,Jack,Texas,South Region,West South Central Division
G48239,2015,Jan,37358.25806,272.4129032,15.03225806,4.725806452,878.7096774,78,Jackson,Texas,South Region,West South Central Division
G48241,2015,Jan,36923.48387,265.6,14.5483871,2.209677419,734.1935484,177,Jasper,Texas,South Region,West South Central Division
G48243,2015,Jan,36923.48387,307.2,10.90322581,-1.467741935,567.7419355,47,Jeff Davis,Texas,South Region,West South Central Division
G48245,2015,Jan,37135.32258,267.0451613,14.98387097,4.483870968,861.9354839,238,Jefferson,Texas,South Region,West South Central Division
G48247,2015,Jan,37826.51613,298.4258065,16.5,5.274193548,825.8064516,40,Jim Hogg,Texas,South Region,West South Central Division
G48249,2015,Jan,37659.25806,285.5225806,16.48387097,5.096774194,869.6774194,37,Jim Wells,Texas,South Region,West South Central Division
G48251,2015,Jan,36477.48387,253.6258065,12.12903226,0.048387097,628.3870968,98,Johnson,Texas,South Region,West South Central Division
G48253,2015,Jan,36388.32258,270.2451613,10.98387097,-1.274193548,576.7741935,56,Jones,Texas,South Region,West South Central Division
G48255,2015,Jan,37369.3871,274.3741935,14.48387097,3.306451613,794.8387097,73,Karnes,Texas,South Region,West South Central Division
G48257,2015,Jan,36432.90323,255.483871,12.62903226,1.35483871,689.0322581,98,Kaufman,Texas,South Region,West South Central Division
G48259,2015,Jan,37124.19355,272.516129,14.19354839,1.306451613,685.1612903,130,Kendall,Texas,South Region,West South Central Division
G48261,2015,Jan,37848.77419,282.7354839,16.20967742,5.758064516,939.3548387,51,Kenedy,Texas,South Region,West South Central Division
G48263,2015,Jan,36288.03226,252.283871,10.30645161,-1.774193548,560,47,Kent,Texas,South Region,West South Central Division
G48265,2015,Jan,37079.58065,279.0193548,13.53225806,-0.903225806,589.6774194,45,Kerr,Texas,South Region,West South Central Division
G48267,2015,Jan,36956.93548,267.3548387,13.41935484,-1.306451613,571.6129032,46,Kimble,Texas,South Region,West South Central Division
G48269,2015,Jan,36154.22581,253.6258065,10.75806452,-1.725806452,562.5806452,54,King,Texas,South Region,West South Central Division
G48271,2015,Jan,37246.80645,281.083871,14.82258065,1.887096774,712.2580645,42,Kinney,Texas,South Region,West South Central Division
G48273,2015,Jan,37715,283.8709677,16.40322581,5.612903226,917.4193548,44,Kleberg,Texas,South Region,West South Central Division
G48275,2015,Jan,36154.22581,254.1419355,10.98387097,-1.338709677,575.483871,41,Knox,Texas,South Region,West South Central Division
G48277,2015,Jan,36143.06452,253.9354839,11.4516129,-0.677419355,603.8709677,100,Lamar,Texas,South Region,West South Central Division
G48279,2015,Jan,36042.70968,299.5612903,8.693548387,-4.709677419,447.7419355,36,Lamb,Texas,South Region,West South Central Division
G48281,2015,Jan,36778.51613,259.4064516,12.43548387,1.129032258,681.2903226,86,Lampasas,Texas,South Region,West South Central Division
G48283,2015,Jan,37514.29032,281.3935484,16.14516129,4.370967742,832.2580645,52,La Salle,Texas,South Region,West South Central Division
G48285,2015,Jan,37246.80645,267.0451613,14.40322581,4.403225806,859.3548387,73,Lavaca,Texas,South Region,West South Central Division
G48287,2015,Jan,37012.67742,259.0967742,13.69354839,2.677419355,757.4193548,176,Lee,Texas,South Region,West South Central Division
G48289,2015,Jan,36756.19355,253.5225806,13.01612903,1.35483871,691.6129032,156,Leon,Texas,South Region,West South Central Division
G48291,2015,Jan,37068.41935,264.7741935,14.64516129,3.629032258,810.3225806,135,Liberty,Texas,South Region,West South Central Division
G48293,2015,Jan,36700.45161,258.2709677,12.9516129,0.935483871,668.3870968,134,Limestone,Texas,South Region,West South Central Division
G48295,2015,Jan,35407.32258,266.0129032,9.112903226,-5.596774194,425.8064516,17,Lipscomb,Texas,South Region,West South Central Division
G48297,2015,Jan,37514.29032,279.6387097,15.66129032,4.35483871,842.5806452,51,Live Oak,Texas,South Region,West South Central Division
G48299,2015,Jan,36934.64516,264.4645161,14.09677419,1.435483871,698.0645161,61,Llano,Texas,South Region,West South Central Division
G48301,2015,Jan,36644.67742,279.3290323,12.01612903,-1.806451613,509.6774194,28,Loving,Texas,South Region,West South Central Division
G48303,2015,Jan,36154.22581,283.5612903,9.5,-3.032258065,504.516129,35,Lubbock,Texas,South Region,West South Central Division
G48305,2015,Jan,36288.03226,265.1870968,9.451612903,-2.661290323,514.8387097,41,Lynn,Texas,South Region,West South Central Division
G48307,2015,Jan,36778.51613,266.8387097,12.24193548,-0.14516129,624.516129,42,McCulloch,Texas,South Region,West South Central Division
G48309,2015,Jan,36700.45161,259.2,12.79032258,1.129032258,677.4193548,86,McLennan,Texas,South Region,West South Central Division
G48311,2015,Jan,37514.29032,280.5677419,15.9516129,4.35483871,852.9032258,53,McMullen,Texas,South Region,West South Central Division
G48313,2015,Jan,36856.58065,256.8258065,13.43548387,1.677419355,707.0967742,187,Madison,Texas,South Region,West South Central Division
G48315,2015,Jan,36354.90323,255.1741935,12.51612903,0.080645161,634.8387097,176,Marion,Texas,South Region,West South Central Division
G48317,2015,Jan,36522.06452,269.0064516,10.48387097,-1.370967742,569.0322581,67,Martin,Texas,South Region,West South Central Division
G48319,2015,Jan,36923.48387,269.316129,13.30645161,0.370967742,643.8709677,49,Mason,Texas,South Region,West South Central Division
G48321,2015,Jan,37380.54839,271.1741935,14.69354839,5.112903226,900.6451613,236,Matagorda,Texas,South Region,West South Central Division
G48323,2015,Jan,37402.80645,288.9290323,15.70967742,3.387096774,783.2258065,10,Maverick,Texas,South Region,West South Central Division
G48325,2015,Jan,37246.80645,281.9096774,15.61290323,2.322580645,735.483871,58,Medina,Texas,South Region,West South Central Division
G48327,2015,Jan,36878.90323,271.0709677,12.58064516,-1.129032258,580.6451613,44,Menard,Texas,South Region,West South Central Division
G48329,2015,Jan,36622.3871,274.1677419,11.09677419,-1.048387097,580.6451613,78,Midland,Texas,South Region,West South Central Division
G48331,2015,Jan,36901.16129,263.2258065,13.58064516,2.338709677,743.2258065,144,Milam,Texas,South Region,West South Central Division
G48333,2015,Jan,36722.74194,259.5096774,11.82258065,0.241935484,640,73,Mills,Texas,South Region,West South Central Division
G48335,2015,Jan,36522.06452,259.8193548,11,-1.177419355,576.7741935,52,Mitchell,Texas,South Region,West South Central Division
G48337,2015,Jan,36143.06452,253.7290323,10.85483871,-1.661290323,561.2903226,58,Montague,Texas,South Region,West South Central Division
G48339,2015,Jan,37023.83871,262.5032258,14.56451613,3.580645161,810.3225806,87,Montgomery,Texas,South Region,West South Central Division
G48341,2015,Jan,35530,273.3419355,8.516129032,-4.596774194,458.0645161,28,Moore,Texas,South Region,West South Central Division
G48343,2015,Jan,36288.03226,254.7612903,12.82258065,0.225806452,634.8387097,173,Morris,Texas,South Region,West South Central Division
G48345,2015,Jan,36042.70968,255.5870968,10.14516129,-2.177419355,543.2258065,40,Motley,Texas,South Region,West South Central Division
G48347,2015,Jan,36678.16129,264.1548387,13.19354839,1.096774194,680,226,Nacogdoches,Texas,South Region,West South Central Division
G48349,2015,Jan,36577.77419,255.1741935,12.64516129,1.516129032,701.9354839,116,Navarro,Texas,South Region,West South Central Division
G48351,2015,Jan,36901.16129,264.7741935,14.64516129,2.35483871,747.0967742,173,Newton,Texas,South Region,West South Central Division
G48353,2015,Jan,36522.06452,274.5806452,9.564516129,-2.35483871,538.0645161,65,Nolan,Texas,South Region,West South Central Division
G48355,2015,Jan,37659.25806,280.8774194,16.08064516,5.564516129,930.3225806,54,Nueces,Texas,South Region,West South Central Division
G48357,2015,Jan,35407.32258,267.7677419,8.580645161,-5.177419355,437.4193548,6,Ochiltree,Texas,South Region,West South Central Division
G48359,2015,Jan,35674.93548,297.083871,8.35483871,-5.064516129,432.2580645,7,Oldham,Texas,South Region,West South Central Division
G48361,2015,Jan,37068.41935,275.6129032,15.03225806,3.741935484,815.483871,166,Orange,Texas,South Region,West South Central Division
G48363,2015,Jan,36388.32258,254.9677419,11.5,-0.64516129,601.2903226,104,Palo Pinto,Texas,South Region,West South Central Division
G48365,2015,Jan,36544.35484,258.4774194,12.74193548,0.725806452,661.9354839,190,Panola,Texas,South Region,West South Central Division
G48367,2015,Jan,36354.90323,253.0064516,11.32258065,-1.14516129,579.3548387,78,Parker,Texas,South Region,West South Central Division
G48369,2015,Jan,35897.77419,304.6193548,7.451612903,-5.5,421.9354839,45,Parmer,Texas,South Region,West South Central Division
G48371,2015,Jan,36901.16129,283.4580645,12.16129032,0.016129032,615.483871,42,Pecos,Texas,South Region,West South Central Division
G48373,2015,Jan,36901.16129,257.0322581,14.4516129,2.774193548,763.8709677,176,Polk,Texas,South Region,West South Central Division
G48375,2015,Jan,35674.93548,280.1548387,8.822580645,-4.564516129,455.483871,42,Potter,Texas,South Region,West South Central Division
G48377,2015,Jan,37090.70968,335.7935484,12.32258065,-0.693548387,594.8387097,41,Presidio,Texas,South Region,West South Central Division
G48379,2015,Jan,36354.90323,255.483871,12.20967742,0.564516129,652.9032258,129,Rains,Texas,South Region,West South Central Division
G48381,2015,Jan,35764.06452,289.0322581,8.209677419,-4.919354839,440,33,Randall,Texas,South Region,West South Central Division
G48383,2015,Jan,36733.90323,278.5032258,11.67741935,-1.241935484,574.1935484,62,Reagan,Texas,South Region,West South Central Division
G48385,2015,Jan,37157.6129,282.116129,13.06451613,-2.096774194,539.3548387,56,Real,Texas,South Region,West South Central Division
G48387,2015,Jan,36154.22581,255.1741935,11.90322581,-0.693548387,597.4193548,137,Red River,Texas,South Region,West South Central Division
G48389,2015,Jan,36756.19355,279.7419355,12.43548387,-0.935483871,587.0967742,40,Reeves,Texas,South Region,West South Central Division
G48391,2015,Jan,37514.29032,279.3290323,15.56451613,4.661290323,865.8064516,57,Refugio,Texas,South Region,West South Central Division
G48393,2015,Jan,35530,255.2774194,9.225806452,-4.274193548,469.6774194,19,Roberts,Texas,South Region,West South Central Division
G48395,2015,Jan,36856.58065,257.4451613,13.06451613,1.370967742,691.6129032,168,Robertson,Texas,South Region,West South Central Division
G48397,2015,Jan,36343.77419,255.0709677,12.20967742,0.758064516,664.516129,105,Rockwall,Texas,South Region,West South Central Division
G48399,2015,Jan,36644.67742,266.0129032,11.96774194,-0.693548387,597.4193548,43,Runnels,Texas,South Region,West South Central Division
G48401,2015,Jan,36577.77419,259.6129032,12.66129032,0.903225806,670.9677419,189,Rusk,Texas,South Region,West South Central Division
G48403,2015,Jan,36756.19355,258.0645161,13.79032258,1.774193548,713.5483871,267,Sabine,Texas,South Region,West South Central Division
G48405,2015,Jan,36733.90323,259.716129,13.66129032,1.596774194,701.9354839,240,San Augustine,Texas,South Region,West South Central Division
G48407,2015,Jan,36956.93548,259.716129,14.12903226,3.161290323,783.2258065,151,San Jacinto,Texas,South Region,West South Central Division
G48409,2015,Jan,37592.35484,275.8193548,15.83870968,5.048387097,896.7741935,63,San Patricio,Texas,South Region,West South Central Division
G48411,2015,Jan,36800.80645,262.7096774,12.90322581,0.838709677,665.8064516,49,San Saba,Texas,South Region,West South Central Division
G48413,2015,Jan,36878.90323,277.9870968,11.85483871,-2.016129032,543.2258065,52,Schleicher,Texas,South Region,West South Central Division
G48415,2015,Jan,36388.32258,257.9612903,9.870967742,-1.725806452,560,49,Scurry,Texas,South Region,West South Central Division
G48417,2015,Jan,36388.32258,260.4387097,11.22580645,-1.016129032,589.6774194,64,Shackelford,Texas,South Region,West South Central Division
G48419,2015,Jan,36644.67742,261.4709677,13.0483871,1.080645161,676.1290323,231,Shelby,Texas,South Region,West South Central Division
G48421,2015,Jan,35407.32258,274.683871,8.564516129,-4.741935484,442.5806452,37,Sherman,Texas,South Region,West South Central Division
G48423,2015,Jan,36477.48387,254.3483871,12.9516129,1.467741935,698.0645161,144,Smith,Texas,South Region,West South Central Division
G48425,2015,Jan,36533.19355,254.9677419,12.40322581,-1.193548387,574.1935484,90,Somervell,Texas,South Region,West South Central Division
G48427,2015,Jan,37926.80645,300.283871,17.27419355,5.661290323,850.3225806,44,Starr,Texas,South Region,West South Central Division
G48429,2015,Jan,36388.32258,263.3290323,11.32258065,-0.903225806,588.3870968,59,Stephens,Texas,South Region,West South Central Division
G48431,2015,Jan,36644.67742,266.116129,10.88709677,-1.435483871,569.0322581,66,Sterling,Texas,South Region,West South Central Division
G48433,2015,Jan,36288.03226,260.2322581,10.82258065,-1.580645161,565.1612903,56,Stonewall,Texas,South Region,West South Central Division
G48435,2015,Jan,36956.93548,281.1870968,12.64516129,-2,538.0645161,40,Sutton,Texas,South Region,West South Central Division
G48437,2015,Jan,35897.77419,292.5419355,8.370967742,-4.741935484,447.7419355,31,Swisher,Texas,South Region,West South Central Division
G48439,2015,Jan,36388.32258,251.5612903,12.90322581,1.274193548,687.7419355,84,Tarrant,Texas,South Region,West South Central Division
G48441,2015,Jan,36522.06452,259.6129032,10.37096774,-1.661290323,561.2903226,54,Taylor,Texas,South Region,West South Central Division
G48443,2015,Jan,37023.83871,286.9677419,13.40322581,0.629032258,611.6129032,42,Terrell,Texas,South Region,West South Central Division
G48445,2015,Jan,36288.03226,310.916129,9.419354839,-3.14516129,507.0967742,38,Terry,Texas,South Region,West South Central Division
G48447,2015,Jan,36288.03226,262.5032258,11.27419355,-1.193548387,580.6451613,45,Throckmorton,Texas,South Region,West South Central Division
G48449,2015,Jan,36288.03226,255.8967742,12.61290323,0.112903226,629.6774194,153,Titus,Texas,South Region,West South Central Division
G48451,2015,Jan,36722.74194,267.2516129,12.30645161,-0.677419355,597.4193548,47,Tom Green,Texas,South Region,West South Central Division
G48453,2015,Jan,37012.67742,258.5806452,14.24193548,2.693548387,760,129,Travis,Texas,South Region,West South Central Division
G48455,2015,Jan,36834.25806,260.0258065,13.77419355,2.483870968,747.0967742,159,Trinity,Texas,South Region,West South Central Division
G48457,2015,Jan,36923.48387,265.083871,14.61290323,2.241935484,738.0645161,191,Tyler,Texas,South Region,West South Central Division
G48459,2015,Jan,36388.32258,253.2129032,13.08064516,1.129032258,681.2903226,182,Upshur,Texas,South Region,West South Central Division
G48461,2015,Jan,36733.90323,281.1870968,11.77419355,-0.903225806,588.3870968,55,Upton,Texas,South Region,West South Central Division
G48463,2015,Jan,37246.80645,281.1870968,15.09677419,1.661290323,703.2258065,52,Uvalde,Texas,South Region,West South Central Division
G48465,2015,Jan,37135.32258,283.3548387,13.9516129,0.887096774,629.6774194,24,Val Verde,Texas,South Region,West South Central Division
G48467,2015,Jan,36432.90323,257.3419355,12.5,1.096774194,677.4193548,133,Van Zandt,Texas,South Region,West South Central Division
G48469,2015,Jan,37402.80645,274.4774194,15.27419355,4.532258065,867.0967742,83,Victoria,Texas,South Region,West South Central Division
G48471,2015,Jan,36923.48387,258.683871,13.41935484,2.548387097,754.8387097,141,Walker,Texas,South Region,West South Central Division
G48473,2015,Jan,37090.70968,265.9096774,14.29032258,3.516129032,806.4516129,107,Waller,Texas,South Region,West South Central Division
G48475,2015,Jan,36722.74194,275.9225806,12.27419355,-0.983870968,585.8064516,51,Ward,Texas,South Region,West South Central Division
G48477,2015,Jan,37023.83871,262.5032258,14.01612903,2.741935484,766.4516129,110,Washington,Texas,South Region,West South Central Division
G48479,2015,Jan,37636.93548,290.2709677,16.37096774,4.919354839,829.6774194,38,Webb,Texas,South Region,West South Central Division
G48481,2015,Jan,37269.06452,268.4903226,14.77419355,4.274193548,850.3225806,91,Wharton,Texas,South Region,West South Central Division
G48483,2015,Jan,35674.93548,256.8258065,9.193548387,-4.14516129,478.7096774,31,Wheeler,Texas,South Region,West South Central Division
G48485,2015,Jan,36042.70968,247.6387097,11.09677419,-0.85483871,590.9677419,46,Wichita,Texas,South Region,West South Central Division
G48487,2015,Jan,36042.70968,246.916129,10.83870968,-1.306451613,569.0322581,35,Wilbarger,Texas,South Region,West South Central Division
G48489,2015,Jan,37949.09677,291.4064516,16.59677419,6.774193548,1011.612903,53,Willacy,Texas,South Region,West South Central Division
G48491,2015,Jan,36934.64516,264.0516129,13.59677419,2.35483871,744.516129,123,Williamson,Texas,South Region,West South Central Division
G48493,2015,Jan,37291.3871,272.3096774,14.27419355,3.032258065,778.0645161,67,Wilson,Texas,South Region,West South Central Division
G48495,2015,Jan,36644.67742,275.8193548,11.61290323,-1.629032258,547.0967742,47,Winkler,Texas,South Region,West South Central Division
G48497,2015,Jan,36288.03226,253.5225806,11.69354839,-1.032258065,581.9354839,72,Wise,Texas,South Region,West South Central Division
G48499,2015,Jan,36354.90323,255.8967742,12.79032258,1.016129032,672.2580645,144,Wood,Texas,South Region,West South Central Division
G48501,2015,Jan,36288.03226,307.6129032,9.290322581,-3.758064516,456.7741935,33,Yoakum,Texas,South Region,West South Central Division
G48503,2015,Jan,36288.03226,262.4,11.27419355,-1.14516129,581.9354839,51,Young,Texas,South Region,West South Central Division
G48505,2015,Jan,37837.64516,300.0774194,17.4516129,5.951612903,770.3225806,23,Zapata,Texas,South Region,West South Central Division
G48507,2015,Jan,37380.54839,289.2387097,15.96774194,3.403225806,793.5483871,7,Zavala,Texas,South Region,West South Central Division
G49001,2015,Jan,34782.93548,270.7612903,6.451612903,-4.387096774,456.7741935,26,Beaver,Utah,West Region,Mountain Division
G49003,2015,Jan,33735.03226,218.4258065,4.85483871,-5.209677419,434.8387097,20,Box Elder,Utah,West Region,Mountain Division
G49005,2015,Jan,33645.80645,222.9677419,2.064516129,-6.193548387,397.4193548,48,Cache,Utah,West Region,Mountain Division
G49007,2015,Jan,34359.32258,265.6,5.209677419,-6.467741935,392.2580645,22,Carbon,Utah,West Region,Mountain Division
G49009,2015,Jan,33958.03226,239.0709677,4.887096774,-7.564516129,357.4193548,5,Daggett,Utah,West Region,Mountain Division
G49011,2015,Jan,33902.29032,213.7806452,6.370967742,-1.983870968,540.6451613,22,Davis,Utah,West Region,Mountain Division
G49013,2015,Jan,34147.58065,270.6580645,2.903225806,-7.838709677,336.7741935,23,Duchesne,Utah,West Region,Mountain Division
G49015,2015,Jan,34548.80645,253.5225806,5.725806452,-4.951612903,414.1935484,23,Emery,Utah,West Region,Mountain Division
G49017,2015,Jan,34939,263.2258065,6.548387097,-4,421.9354839,32,Garfield,Utah,West Region,Mountain Division
G49019,2015,Jan,34548.80645,252.5935484,5.5,-5.209677419,393.5483871,13,Grand,Utah,West Region,Mountain Division
G49021,2015,Jan,34939,257.0322581,8.129032258,-3.741935484,477.4193548,12,Iron,Utah,West Region,Mountain Division
G49023,2015,Jan,34359.32258,237.2129032,6.241935484,-4.677419355,442.5806452,24,Juab,Utah,West Region,Mountain Division
G49025,2015,Jan,35095.03226,257.4451613,6.741935484,-4.306451613,411.6129032,28,Kane,Utah,West Region,Mountain Division
G49027,2015,Jan,34526.51613,243.9225806,7.129032258,-4.741935484,406.4516129,17,Millard,Utah,West Region,Mountain Division
G49029,2015,Jan,33857.70968,250.9419355,4.290322581,-5.838709677,415.483871,29,Morgan,Utah,West Region,Mountain Division
G49031,2015,Jan,34782.93548,282.0129032,8.193548387,-7.338709677,352.2580645,8,Piute,Utah,West Region,Mountain Division
G49033,2015,Jan,33701.58065,251.3548387,2.516129032,-7.85483871,358.7096774,12,Rich,Utah,West Region,Mountain Division
G49035,2015,Jan,34024.93548,217.3935484,5.64516129,-2.322580645,534.1935484,30,Salt Lake,Utah,West Region,Mountain Division
G49037,2015,Jan,35005.87097,269.316129,5.35483871,-5.14516129,430.9677419,72,San Juan,Utah,West Region,Mountain Division
G49039,2015,Jan,34437.32258,256.516129,6.548387097,-4.806451613,445.1612903,18,Sanpete,Utah,West Region,Mountain Division
G49041,2015,Jan,34626.87097,273.1354839,5.887096774,-5.758064516,409.0322581,27,Sevier,Utah,West Region,Mountain Division
G49043,2015,Jan,33958.03226,281.2903226,2.85483871,-8.225806452,352.2580645,35,Summit,Utah,West Region,Mountain Division
G49045,2015,Jan,34114.12903,226.2709677,5.451612903,-4.258064516,461.9354839,16,Tooele,Utah,West Region,Mountain Division
G49047,2015,Jan,34203.29032,244.2322581,2.306451613,-7.983870968,352.2580645,14,Uintah,Utah,West Region,Mountain Division
G49049,2015,Jan,34203.29032,222.3483871,5.580645161,-3.64516129,486.4516129,25,Utah,Utah,West Region,Mountain Division
G49051,2015,Jan,34147.58065,306.0645161,3.822580645,-7.612903226,366.4516129,20,Wasatch,Utah,West Region,Mountain Division
G49053,2015,Jan,35095.03226,271.7935484,9.5,-1.467741935,561.2903226,44,Washington,Utah,West Region,Mountain Division
G49055,2015,Jan,34782.93548,257.3419355,5.741935484,-5.467741935,331.6129032,27,Wayne,Utah,West Region,Mountain Division
G49057,2015,Jan,33846.54839,256.2064516,3.725806452,-4.419354839,454.1935484,36,Weber,Utah,West Region,Mountain Division
G50001,2015,Jan,32832,204.9032258,-3.290322581,-16.01612903,192.2580645,47,Addison,Vermont,Northeast Region,New England Division
G50003,2015,Jan,33211.03226,206.6580645,-4.032258065,-16.38709677,189.6774194,108,Bennington,Vermont,Northeast Region,New England Division
G50005,2015,Jan,32620.19355,199.2258065,-5.419354839,-19.43548387,143.2258065,83,Caledonia,Vermont,Northeast Region,New England Division
G50007,2015,Jan,32620.19355,193.9612903,-4.032258065,-16.06451613,189.6774194,43,Chittenden,Vermont,Northeast Region,New England Division
G50009,2015,Jan,32553.29032,201.4967742,-6.516129032,-21.46774194,121.2903226,79,Essex,Vermont,Northeast Region,New England Division
G50011,2015,Jan,32508.74194,196.2322581,-4.338709677,-17.79032258,163.8709677,60,Franklin,Vermont,Northeast Region,New England Division
G50013,2015,Jan,32519.90323,194.3741935,-3.741935484,-15.90322581,194.8387097,27,Grand Isle,Vermont,Northeast Region,New England Division
G50015,2015,Jan,32609.06452,202.7354839,-4.14516129,-18.35483871,157.4193548,49,Lamoille,Vermont,Northeast Region,New England Division
G50017,2015,Jan,32832,210.1677419,-6.822580645,-19.90322581,140.6451613,71,Orange,Vermont,Northeast Region,New England Division
G50019,2015,Jan,32508.74194,197.5741935,-5.838709677,-20.03225806,139.3548387,79,Orleans,Vermont,Northeast Region,New England Division
G50021,2015,Jan,32999.19355,204.5935484,-2.967741935,-16.14516129,190.9677419,66,Rutland,Vermont,Northeast Region,New England Division
G50023,2015,Jan,32731.67742,218.2193548,-4.419354839,-18.19354839,157.4193548,59,Washington,Vermont,Northeast Region,New England Division
G50025,2015,Jan,33211.03226,226.2709677,-3.5,-16.14516129,192.2580645,132,Windham,Vermont,Northeast Region,New England Division
G50027,2015,Jan,32999.19355,200.2580645,-4.790322581,-17.90322581,166.4516129,72,Windsor,Vermont,Northeast Region,New England Division
G51001,2015,Jan,34950.12903,213.9870968,7.032258065,-1.903225806,550.9677419,120,Accomack,Virginia,South Region,South Atlantic Division
G51003,2015,Jan,34883.25806,234.116129,5.709677419,-4.629032258,449.0322581,48,Albemarle,Virginia,South Region,South Atlantic Division
G51005,2015,Jan,34950.12903,238.7612903,4.741935484,-5.629032258,420.6451613,51,Alleghany,Virginia,South Region,South Atlantic Division
G51007,2015,Jan,35083.90323,231.7419355,7.435483871,-4.064516129,470.9677419,79,Amelia,Virginia,South Region,South Atlantic Division
G51009,2015,Jan,35005.87097,246.916129,5.741935484,-4.709677419,452.9032258,82,Amherst,Virginia,South Region,South Atlantic Division
G51011,2015,Jan,35061.6129,242.2709677,6.693548387,-4.241935484,465.8064516,58,Appomattox,Virginia,South Region,South Atlantic Division
G51013,2015,Jan,34615.70968,222.2451613,3.838709677,-4.903225806,441.2903226,105,Arlington,Virginia,South Region,South Atlantic Division
G51015,2015,Jan,34816.3871,245.3677419,3.919354839,-6.209677419,402.5806452,49,Augusta,Virginia,South Region,South Atlantic Division
G51017,2015,Jan,34872.09677,258.2709677,2.951612903,-6.983870968,383.2258065,61,Bath,Virginia,South Region,South Atlantic Division
G51019,2015,Jan,35083.90323,245.6774194,6.790322581,-4.274193548,464.516129,43,Bedford,Virginia,South Region,South Atlantic Division
G51021,2015,Jan,35139.67742,244.7483871,3.725806452,-6.161290323,409.0322581,39,Bland,Virginia,South Region,South Atlantic Division
G51023,2015,Jan,35039.29032,243.2,5.951612903,-4.516129032,455.483871,50,Botetourt,Virginia,South Region,South Atlantic Division
G51025,2015,Jan,35262.35484,233.6,8.612903226,-3.096774194,503.2258065,78,Brunswick,Virginia,South Region,South Atlantic Division
G51027,2015,Jan,35095.03226,240.9290323,4.612903226,-5.838709677,415.483871,63,Buchanan,Virginia,South Region,South Atlantic Division
G51029,2015,Jan,35039.29032,234.9419355,7.129032258,-4.209677419,468.3870968,70,Buckingham,Virginia,South Region,South Atlantic Division
G51031,2015,Jan,35128.51613,249.4967742,7.112903226,-4.387096774,459.3548387,50,Campbell,Virginia,South Region,South Atlantic Division
G51033,2015,Jan,34883.25806,216.5677419,6.35483871,-3.629032258,483.8709677,93,Caroline,Virginia,South Region,South Atlantic Division
G51035,2015,Jan,35262.35484,255.2774194,5.016129032,-5.064516129,442.5806452,40,Carroll,Virginia,South Region,South Atlantic Division
G51036,2015,Jan,35061.6129,225.3419355,7.85483871,-2.596774194,523.8709677,94,Charles City,Virginia,South Region,South Atlantic Division
G51037,2015,Jan,35195.41935,235.0451613,8,-3.612903226,490.3225806,55,Charlotte,Virginia,South Region,South Atlantic Division
G51041,2015,Jan,35061.6129,231.4322581,7.741935484,-3.532258065,489.0322581,83,Chesterfield,Virginia,South Region,South Atlantic Division
G51043,2015,Jan,34526.51613,229.6774194,3.467741935,-6.35483871,390.9677419,69,Clarke,Virginia,South Region,South Atlantic Division
G51045,2015,Jan,35050.45161,221.316129,4.161290323,-5.887096774,419.3548387,56,Craig,Virginia,South Region,South Atlantic Division
G51047,2015,Jan,34738.35484,231.8451613,5.129032258,-4.661290323,445.1612903,71,Culpeper,Virginia,South Region,South Atlantic Division
G51049,2015,Jan,35050.45161,228.0258065,7.096774194,-4.290322581,463.2258065,79,Cumberland,Virginia,South Region,South Atlantic Division
G51051,2015,Jan,35150.83871,241.3419355,4.903225806,-5.64516129,425.8064516,54,Dickenson,Virginia,South Region,South Atlantic Division
G51053,2015,Jan,35150.83871,237.0064516,8.14516129,-3.564516129,489.0322581,92,Dinwiddie,Virginia,South Region,South Atlantic Division
G51057,2015,Jan,34883.25806,218.9419355,6.516129032,-3.129032258,500.6451613,98,Essex,Virginia,South Region,South Atlantic Division
G51059,2015,Jan,34615.70968,226.1677419,3.64516129,-5.112903226,430.9677419,93,Fairfax,Virginia,South Region,South Atlantic Division
G51061,2015,Jan,34626.87097,231.5354839,3.967741935,-5.516129032,416.7741935,86,Fauquier,Virginia,South Region,South Atlantic Division
G51063,2015,Jan,35206.58065,249.3935484,4.758064516,-5.387096774,433.5483871,44,Floyd,Virginia,South Region,South Atlantic Division
G51065,2015,Jan,34939,235.8709677,6.806451613,-4.193548387,464.516129,56,Fluvanna,Virginia,South Region,South Atlantic Division
G51067,2015,Jan,35195.41935,249.7032258,7.403225806,-4.112903226,470.9677419,48,Franklin,Virginia,South Region,South Atlantic Division
G51069,2015,Jan,34515.3871,227.6129032,2.85483871,-6.790322581,385.8064516,66,Frederick,Virginia,South Region,South Atlantic Division
G51071,2015,Jan,35083.90323,238.2451613,4.741935484,-5.709677419,420.6451613,41,Giles,Virginia,South Region,South Atlantic Division
G51073,2015,Jan,35050.45161,220.8,7.483870968,-2,545.8064516,90,Gloucester,Virginia,South Region,South Atlantic Division
